ID,Package Label,Distru Product,Status,Metrc Status,Assembling Quantity,Available Quantity,Quantity,Unit Type,Unit Cost (Actual),Unit Cost (Default),Total Cost (Actual),Total Cost (Default),License Number,Location,Metrc Location,Lab Testing State,Lab Testing Updated Date,Is Test Sample,Is Trade Sample,THC %,THC mg/g,THC mg/mL,Total THC %,Total THC mg/g,Total THC mg/mL,CBD %,CBD mg/g,CBD mg/mL,Total CBD %,Total CBD mg/g,Total CBD mg/mL,Metrc Production Batch Number,Distru Batch Number,Description,Category,Subcategory,Created in Distru At (UTC),Packaged Date,Lot Number,Package Date,Production Strain,I/H/S/LO,Total THC mg - .5g Concentrate,Total THC mg - 1g Concentrate,Total THC mg/unit,Total THC mg/2 pack,Total THC mg/4 Pack,Total THC mg/10 Pack,Total THC mg/Package,Total THC mg/g,Protab/Hashtab,Production Flavor,Trim Strain,3rd Party Batch Number,Total THC mg/100 Pack,Total THC mg/50 Pack,STRAIN,Expiration Date,Harvest Batch,Bins,Metrc Item,Harvest Date
22574809,1A4040300002329000047192,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.668,6.68,,29.3213,293.213,,0,0,,0.0868,0.868,,,260108-H234.5_Lemon Rope Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-13 14:15:26.745884Z,2026-02-13,,02/12/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22574813,1A4040300002329000047196,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.668,6.68,,29.3213,293.213,,0,0,,0.0868,0.868,,,260108-H234.5_Lemon Rope Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-13 14:15:26.745884Z,2026-02-13,,02/12/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681393,1A4040300002329000047891,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681391,1A4040300002329000047889,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681409,1A4040300002329000047907,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681404,1A4040300002329000047902,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22574816,1A4040300002329000047199,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.668,6.68,,29.3213,293.213,,0,0,,0.0868,0.868,,,260108-H234.5_Lemon Rope Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-13 14:15:26.745884Z,2026-02-13,,02/12/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681413,1A4040300002329000047911,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681405,1A4040300002329000047903,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681411,1A4040300002329000047909,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22681412,1A4040300002329000047910,SRENE - 3.5 grams - Jar - Lemon Rope,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.581,5.81,,28.0574,280.574,,0,0,,0.0728,0.728,,,260108-H234.5_Lemon Rope Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 14:11:15.658762Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Lemon Rope,2026-01-08
22926169,1A4040300002329000048216,Vybz - 1g - Pre-roll - Tropicana Acai,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.46,4.6,,21.862,218.62,,0,0,,0,0,,,260108-H234.5_Tropicana Acai Lot 3,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-26 18:48:09.784047Z,2026-02-26,,02/25/2026,,,,,,,,,,,,,,,,,,,,,Vybz - 1g - Pre-roll - Tropicana Acai,2026-01-08
22378602,1A4040300002329000047145,SRENE - 1g - Pre-roll - Purple Slush,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-19,No,No,0.401,4.01,,24.265,242.65,,0,0,,0,0,,,251218-H232.3_Purple Slush Lot 4,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-05 21:33:04.033028Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - Purple Slush,2025-12-18
22926176,1A4040300002329000048223,Vybz - 1g - Pre-roll - Tropicana Acai,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.46,4.6,,21.862,218.62,,0,0,,0,0,,,260108-H234.5_Tropicana Acai Lot 3,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-26 18:48:09.784047Z,2026-02-26,,02/25/2026,,,,,,,,,,,,,,,,,,,,,Vybz - 1g - Pre-roll - Tropicana Acai,2026-01-08
22926185,1A4040300002329000048232,Vybz - 1g - Pre-roll - Tropicana Acai,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.46,4.6,,21.862,218.62,,0,0,,0,0,,,260108-H234.5_Tropicana Acai Lot 3,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-26 18:48:09.784047Z,2026-02-26,,02/25/2026,,,,,,,,,,,,,,,,,,,,,Vybz - 1g - Pre-roll - Tropicana Acai,2026-01-08
22289149,1A4040300002329000046015,SRENE - 1g - Pre-roll - GovernMint Oasis,active,active,0,54,54,ea,0.16,0.16,8.64,8.64,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2025-07-23,No,No,0.3816,3.816,,26.4891,264.891,,0,0,,0,0,,,250617-H215.4_GovernMint Oasis Lot 8,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-03 18:48:34.201475Z,2026-02-03,,02/03/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - GovernMint Oasis,2025-06-17
22694372,1A4040300002329000047967,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694377,1A4040300002329000047972,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694374,1A4040300002329000047969,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22525046,1A4040300002329000046057,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,17.5,17.5,g,0.09,0.12,1.64,2.04,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.615,6.15,,28.195,281.95,,0,0,,0.055,0.55,,,260108-H234.5_DayStripper Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 19:59:57.586686Z,2026-02-11,,02/11/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22533629,1A4040300002329000047781,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.12,8.21,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.615,6.15,,28.195,281.95,,0,0,,0.055,0.55,,,260108-H234.5_DayStripper Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 22:25:25.423030Z,2026-02-11,,02/11/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22533632,1A4040300002329000047784,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.12,8.21,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.615,6.15,,28.195,281.95,,0,0,,0.055,0.55,,,260108-H234.5_DayStripper Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 22:25:25.423030Z,2026-02-11,,02/11/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22533631,1A4040300002329000047783,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.12,8.21,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.615,6.15,,28.195,281.95,,0,0,,0.055,0.55,,,260108-H234.5_DayStripper Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 22:25:25.423030Z,2026-02-11,,02/11/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22378598,1A4040300002329000047141,SRENE - 1g - Pre-roll - Purple Slush,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-19,No,No,0.401,4.01,,24.265,242.65,,0,0,,0,0,,,251218-H232.3_Purple Slush Lot 4,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-05 21:33:04.033028Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - Purple Slush,2025-12-18
22378601,1A4040300002329000047144,SRENE - 1g - Pre-roll - Purple Slush,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-19,No,No,0.401,4.01,,24.265,242.65,,0,0,,0,0,,,251218-H232.3_Purple Slush Lot 4,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-05 21:33:04.033028Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - Purple Slush,2025-12-18
22533634,1A4040300002329000047786,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.12,8.21,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.615,6.15,,28.195,281.95,,0,0,,0.055,0.55,,,260108-H234.5_DayStripper Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 22:25:25.423030Z,2026-02-11,,02/11/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22378607,1A4040300002329000047150,SRENE - 1g - Pre-roll - Purple Slush,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-19,No,No,0.401,4.01,,24.265,242.65,,0,0,,0,0,,,251218-H232.3_Purple Slush Lot 4,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-05 21:33:04.033028Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - Purple Slush,2025-12-18
22694381,1A4040300002329000047976,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22691971,1A4040300002329000046088,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,77,77,g,0.09,0.11,7.05,8.64,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:11:20.030967Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694361,1A4040300002329000047956,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694369,1A4040300002329000047964,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694366,1A4040300002329000047961,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694376,1A4040300002329000047971,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694379,1A4040300002329000047974,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694364,1A4040300002329000047959,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694367,1A4040300002329000047962,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694368,1A4040300002329000047963,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694378,1A4040300002329000047973,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694380,1A4040300002329000047975,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22159203,1A4040300002329000038679,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,3.5,3.5,g,0.14,0.12,0.50,0.41,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-22,No,No,0.974,9.74,,32.0435,320.435,,0,0,,0.0517,0.517,,,251218-H232.3_DayStripper Lot 3,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-01-28 22:51:50.978187Z,2026-01-28,,01/28/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2025-12-18
22533633,1A4040300002329000047785,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.12,8.21,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.615,6.15,,28.195,281.95,,0,0,,0.055,0.55,,,260108-H234.5_DayStripper Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 22:25:25.423030Z,2026-02-11,,02/11/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694362,1A4040300002329000047957,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694373,1A4040300002329000047968,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694371,1A4040300002329000047966,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
22694365,1A4040300002329000047960,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-10,No,No,0.606,6.06,,27.528,275.28,,0,0,,0,0,,,260108-H234.5_Daystripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 17:50:04.571424Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2026-01-08
20907682,1A4040300002329000041431,SRENE - 3.5 grams - Jar - DayStripper,active,active,0,24.5,24.5,g,0.15,0.11,3.71,2.77,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2025-12-02,No,No,0.947,9.47,,34.993,349.93,,0,0,,0.0588,0.588,,,251104-H228.5_DayStripper Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2025-12-11 22:50:06.535955Z,2025-12-11,,12/03/2025,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper,2025-11-04
22926189,1A4040300002329000048236,Vybz - 1g - Pre-roll - Tropicana Acai,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.46,4.6,,21.862,218.62,,0,0,,0,0,,,260108-H234.5_Tropicana Acai Lot 3,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-26 18:48:09.784047Z,2026-02-26,,02/25/2026,,,,,,,,,,,,,,,,,,,,,Vybz - 1g - Pre-roll - Tropicana Acai,2026-01-08
22926165,1A4040300002329000048212,Vybz - 1g - Pre-roll - Tropicana Acai,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.46,4.6,,21.862,218.62,,0,0,,0,0,,,260108-H234.5_Tropicana Acai Lot 3,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-26 18:48:09.784047Z,2026-02-26,,02/25/2026,,,,,,,,,,,,,,,,,,,,,Vybz - 1g - Pre-roll - Tropicana Acai,2026-01-08
